index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
97,9.7,3.604,2.54489,-2.66597,0.441538,1.05327,0.315791,0.332625,-0.266446,-0.00564453,0.506333,-0.814314,0.767437,-0.788577,-0.595889,0.747511,0.34496,0.999674,0.0935175
98,9.8,3.63353,2.51558,-2.66293,0.493625,0.97683,0.392882,0.257459,-0.317599,0.065921,0.533326,-0.71439,0.775242,-0.725836,-0.431676,0.685543,0.195208,0.999891,0.0619664
99,9.9,3.65543,2.48177,-2.65288,0.54777,0.910387,0.470925,0.180569,-0.35648,0.134438,0.547132,-0.614459,0.785315,-0.790962,-0.340042,0.679059,0.0730583,0.999834,0.111881
100,10,3.66971,2.44473,-2.6362,0.602513,0.853941,0.549746,0.105629,-0.381938,0.198146,0.544677,-0.514469,0.789262,-0.738359,-0.188379,0.607103,-0.112934,1.00017,-0.0132692
101,10.1,3.67677,2.40596,-2.61358,0.655983,0.807495,0.628168,0.0371501,-0.390263,0.251855,0.52054,-0.41442,0.774828,-0.633907,0.0220747,0.456642,-0.370928,1.00085,-0.290437
102,10.2,3.67756,2.3675,-2.58652,0.70563,0.771057,0.703479,-0.018537,-0.37366,0.284342,0.466568,-0.314329,0.723033,-0.447094,0.348275,0.142827,-0.737474,1.00193,-0.818633
103,10.3,3.6738,2.33227,-2.5579,0.748237,0.744448,0.77104,-0.0532791,-0.329145,0.284171,0.384879,-0.221706,0.625903,-0.226579,0.480458,-0.105828,-0.803135,0.787029,-0.999521
104,10.4,3.66754,2.30179,-2.53025,0.782793,0.725873,0.828632,-0.0692934,-0.280184,0.266517,0.307334,-0.153378,0.525919,-0.0701823,0.502999,-0.256299,-0.734864,0.572519,-0.999811
105,10.5,3.66038,2.2763,-2.50506,0.809934,0.713157,0.876224,-0.0718293,-0.229375,0.235149,0.236663,-0.103567,0.425913,0.017926,0.513276,-0.369502,-0.676012,0.430261,-0.999973
106,10.6,3.65352,2.25596,-2.48361,0.830364,0.704701,0.913815,-0.0640459,-0.177094,0.19204,0.173032,-0.067437,0.325915,0.108916,0.527082,-0.476903,-0.608218,0.312723,-1.00007
107,10.7,3.64782,2.24092,-2.46696,0.844746,0.699351,0.941406,-0.0489891,-0.123635,0.139538,0.115518,-0.0409,0.22591,0.174685,0.538801,-0.561594,-0.550837,0.230984,-1.0001
108,10.8,3.64389,2.23127,-2.45593,0.853627,0.696308,0.958997,-0.0289231,-0.0692397,0.0801188,0.0627342,-0.0207591,0.125904,0.219856,0.547863,-0.620253,-0.509531,0.17842,-1.00006
109,10.9,3.64213,2.22709,-2.45108,0.857391,0.695077,0.966587,-0.0060257,-0.0142611,0.016606,0.0128211,-0.00416787,0.0259029,0.232627,0.550559,-0.641088,-0.494968,0.160904,-1
110,10.9259,3.64205,2.22691,-2.45086,0.857557,0.695023,0.966923,-1.78814e-16,-4.23201e-16,4.92788e-16,3.80469e-16,-1.23683e-16,7.68674e-16,0.232627,0.550559,-0.641088,-0.494968,0.160904,-1
