index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
69,6.9,-2.872,2.39469,-2.51918,0.361956,1.58165,-0.191996,-0.38052,0.55946,0.0192371,-0.418975,0.393156,0.0924542,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
70,7,-2.90665,2.44564,-2.51743,0.323803,1.61745,-0.183577,-0.312504,0.45946,0.0157986,-0.344086,0.322882,0.0759286,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
71,7.1,-2.9345,2.48658,-2.51602,0.293139,1.64623,-0.17681,-0.244489,0.35946,0.0123601,-0.269196,0.252607,0.0594029,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
72,7.2,-2.95554,2.51753,-2.51496,0.269964,1.66797,-0.171696,-0.176473,0.25946,0.00892155,-0.194307,0.182333,0.0428773,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
73,7.3,-2.96979,2.53847,-2.51424,0.254277,1.68269,-0.168235,-0.108457,0.15946,0.00548304,-0.119418,0.112059,0.0263517,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
74,7.4,-2.97724,2.54942,-2.51386,0.24608,1.69038,-0.166426,-0.0404418,0.0594596,0.00204453,-0.0445288,0.0417848,0.00982607,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
75,7.5,-2.97845,2.55388,-2.51505,0.243494,1.69001,-0.163519,0.0184137,0.019982,-0.0229294,-0.00164567,-0.0478073,0.0414647,0.617854,-0.989662,0.00675468,0.718149,-0.588667,-0.229452
76,7.6,-2.97425,2.55634,-2.51927,0.244109,1.68039,-0.15612,0.0642654,0.0362548,-0.0634978,0.0101383,-0.14612,0.111769,0.446778,0.228676,-0.418077,0.0861428,-1.00002,0.752648
77,7.7,-2.96556,2.56103,-2.52765,0.245622,1.66078,-0.141231,0.109934,0.0566646,-0.103271,0.0208813,-0.246129,0.185494,0.46924,0.174939,-0.374019,0.132746,-1.00004,0.719119
78,7.8,-2.95219,2.56746,-2.53975,0.248473,1.63116,-0.11914,0.157881,0.0706287,-0.137799,0.0372367,-0.34614,0.255716,0.495362,0.0989731,-0.313185,0.199204,-1.00003,0.681058
79,7.9,-2.9339,2.57487,-2.55498,0.25332,1.59155,-0.090203,0.208252,0.0760543,-0.165623,0.061118,-0.44615,0.322533,0.519465,0.00383579,-0.240462,0.28389,-1.00005,0.6515
80,8,-2.91046,2.58232,-2.57261,0.261011,1.54193,-0.0547113,0.260801,0.0709802,-0.185602,0.0944364,-0.546156,0.38711,0.527745,-0.108587,-0.157995,0.38616,-1.00001,0.647924
81,8.1,-2.88171,2.58865,-2.59181,0.272591,1.48232,-0.0127626,0.314335,0.0534276,-0.196723,0.139288,-0.646155,0.452223,0.531781,-0.245146,-0.0636044,0.514564,-0.999951,0.670708
82,8.2,-2.84762,2.5925,-2.61162,0.289349,1.4127,0.0358979,0.366965,0.0208025,-0.197617,0.198592,-0.74614,0.522305,0.510001,-0.412734,0.0487158,0.678245,-0.999927,0.749051
83,8.3,-2.80845,2.59218,-2.63091,0.312939,1.33309,0.0920992,0.415409,-0.0308232,-0.185832,0.276883,-0.846103,0.604589,0.456049,-0.63072,0.194184,0.901798,-0.99996,0.916991
84,8.4,-2.76502,2.58552,-2.64814,0.345466,1.24384,0.157344,0.446389,-0.106048,-0.153845,0.375053,-0.929719,0.698901,0.10828,-0.851041,0.469891,1.00054,-0.517192,0.858846
85,8.5,-2.72088,2.57048,-2.66067,0.38779,1.14966,0.231161,0.420315,-0.192553,-0.0907781,0.461184,-0.925035,0.760557,-0.818291,-0.743081,0.796501,0.470253,0.999585,0.0430996
86,8.6,-2.68283,2.54775,-2.66586,0.436069,1.06215,0.307475,0.34038,-0.260195,-0.0135489,0.502693,-0.825112,0.767083,-0.674191,-0.567283,0.721404,0.330966,0.999862,-0.00583208
87,8.7,-2.65249,2.519,-2.6636,0.487856,0.984633,0.384483,0.265767,-0.312649,0.0582989,0.531013,-0.725247,0.774177,-0.806502,-0.483407,0.721206,0.234181,0.999727,0.138552
88,8.8,-2.62976,2.48562,-2.6543,0.541843,0.917106,0.462418,0.188766,-0.352937,0.127239,0.546385,-0.625281,0.784437,-0.741446,-0.322339,0.659467,0.0683671,0.999958,0.0678277
89,8.9,-2.61466,2.44886,-2.63831,0.596602,0.859576,0.54119,0.113562,-0.379886,0.191572,0.54585,-0.525306,0.789418,-0.718769,-0.186873,0.601511,-0.104448,1.00018,-0.0234304
90,9,-2.60685,2.41019,-2.61628,0.650319,0.812046,0.619753,0.0440892,-0.390376,0.246788,0.524419,-0.425264,0.777777,-0.647592,-0.00301848,0.478594,-0.341807,1.0007,-0.252373
91,9.1,-2.60545,2.37157,-2.58959,0.700531,0.774523,0.695596,-0.0133075,-0.376968,0.282324,0.474133,-0.325174,0.731143,-0.475989,0.290298,0.197723,-0.670926,0.993804,-0.719452
92,9.2,-2.60883,2.33587,-2.56099,0.744017,0.746899,0.764197,-0.0503923,-0.334278,0.285096,0.393723,-0.230581,0.63674,-0.281138,0.470995,-0.0734012,-0.822441,0.834609,-0.999478
93,9.3,-2.6149,2.30485,-2.53315,0.779418,0.72757,0.822872,-0.0683918,-0.285614,0.269183,0.315374,-0.159724,0.536758,-0.118063,0.494605,-0.226312,-0.75514,0.611835,-0.999778
94,9.4,-2.62202,2.27881,-2.50763,0.807329,0.714306,0.871548,-0.0719622,-0.234928,0.23908,0.24404,-0.108307,0.436753,0.006349,0.511329,-0.355473,-0.685249,0.444627,-0.99996
95,9.5,-2.62896,2.25791,-2.48572,0.828453,0.705451,0.910223,-0.0652238,-0.182808,0.197175,0.179642,-0.0708588,0.336754,0.119103,0.529773,-0.476416,-0.606318,0.313598,-1.00005
96,9.6,-2.63483,2.24229,-2.46851,0.843461,0.699808,0.938899,-0.0508498,-0.129469,0.145581,0.121519,-0.0434426,0.236751,0.168486,0.537543,-0.553342,-0.556626,0.238315,-1.00009
97,9.7,-2.63897,2.23205,-2.45684,0.852917,0.696543,0.957573,-0.0312922,-0.0751754,0.0868192,0.0682733,-0.0227124,0.136745,0.217185,0.547292,-0.615891,-0.512566,0.182077,-1.00006
98,9.8,-2.64097,2.22728,-2.4513,0.857223,0.695132,0.966248,-0.0085474,-0.0202292,0.0235555,0.0181866,-0.00591208,0.036743,0.232627,0.550559,-0.641088,-0.494968,0.160904,-1
99,9.83674,-2.64113,2.22691,-2.45086,0.857557,0.695023,0.966923,-1.87893e-16,-4.44687e-16,5.17807e-16,3.99786e-16,-1.29962e-16,8.077e-16,0.232627,0.550559,-0.641088,-0.494968,0.160904,-1
